"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2015"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA027","Sarajevo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","114913.25"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA028","Zenica - Doboj","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA029","Tuzla","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA02A","Bosnian Podrinje","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","22.12"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA031","Banja Luka","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","180050.78"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA032","Doboj","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","173965.23"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA033","Bijeljina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA034","Vlasenica","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA035","Istocno Sarajevo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA036","Foca","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA037","Trebinje","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE100","Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","7316565.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE211","Arr. Antwerpen","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","11161426.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE212","Arr. Mechelen","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","217795.5"
