"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA011","Brcko","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA021","Posavina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA022","Una - Sana","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","193171.71"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA023","West-Bosnia","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","171842.01"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA024","West Hercegovina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA025","Hercegobina - Neretva","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA026","Central Bosnia","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA027","Sarajevo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1313882.5"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA028","Zenica - Doboj","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BA029","Tuzla","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","11810.55"
